Firm_ID,Sector,Region,Size,Leverage,Profit_Margin,RD_Intensity,Org_Complexity,base_hazard,cov_effect,hazard,Event_Time,Status,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Embed_1,Embed_2,Embed_3,Embed_4
8287,Finance,Europe,"49146,01574",0,"0,425695066","0,048337821",3,"0,07","0,259275526","0,018149287","546,5370092",1,,,,,-0.015449753,0.062024295,-0.007604521,-0.0047973916
8288,Retail,Europe,"9025,980886",0,"0,038395763","0,496340338",3,"0,09","0,305267776","0,0274741","55,04298059",1,,,,,-0.000998849,0.107583955,-0.007540119,-0.0066803023
8289,Manufacturing,LatAm,"20673,39917","0,607529383","-0,252937234","0,083928022",6,"0,072","0,507766947","0,03655922","175,2319257",1,,,,,-0.013144063,0.17488153,0.012914152,0.012413569
8290,Finance,Europe,"14948,00724","0,372007018","0,153058044","0,271671592",4,"0,07","0,39420535","0,027594375","77,7384339",1,,,,,-0.014410125,0.11597617,0.0021668598,0.008407138
8291,Manufacturing,Europe,"45082,32585","0,347946928","-0,126341944","0,536330948",5,"0,06","0,3263114","0,019578684","84,58601664",0,,,,,-0.013251787,0.09382547,0.005203777,0.023709275
8292,Services,LatAm,"22595,34793",1,"-0,648825421","0,136354067",3,"0,096","3,256484983","0,312622558","34,7528458",1,,,,,-0.021437818,0.123912334,0.018934622,0.016106203
8293,Manufacturing,Europe,"21841,81624","0,292513675","0,3753071","0,184660303",2,"0,06","0,533195709","0,031991743","68,47529918",1,,,,,0.0030999798,0.06980041,-0.01749981,0.028154477
8294,Services,Europe,"29197,85","0,769343866","0,259019586","0,247763955",2,"0,08","1,186626296","0,094930104","191,9967884",1,,,,,-0.012380218,0.1773792,-0.000655747,0.016865782
8295,Technology,LatAm,"47965,9704","0,479145472","0,229268114","0,90856507",2,"0,144","0,568455389","0,081857576","197,6652218",1,,,,,-0.016556447,0.16185062,0.042052228,0.008449249
8296,Energy,LatAm,"12089,06831","0,475650495","0,095612336","0,095591946",0,"0,06","1,768386296","0,106103178","86,15453147",1,,,,,-0.011954682,0.15750615,-0.00770202,0.0017757788
8297,Technology,Europe,"22166,05445","0,484838354","0,124174702","0,50658433",2,"0,12","0,77863777","0,093436532","155,707429",1,,,,,-0.024163248,0.14818999,0.020325962,0.00059197843
8298,Technology,LatAm,"8598,923857","0,641462278","0,176608934","0,569408349",1,"0,144","1,222478443","0,176036896","138,7156867",0,,,,,-0.0142562,0.03303399,-0.03912213,0.0011653826
8299,Manufacturing,USA,"33409,57903",0,"1,058111022","0,250522058",2,"0,048","0,168070448","0,008067382","387,6441577",1,,,,,0.019448757,0.10608174,-0.03562188,-0.009792373
8300,Manufacturing,USA,"19725,54508","0,136983609","0,128592097","0,169979461",0,"0,048","0,991926355","0,047612465","56,332856",1,,,,,0.033518165,0.12899,0.0003743898,-0.041026466
8301,Technology,LatAm,"24457,85803","0,946791161","0,152699601","2,65357491",3,"0,144","0,383160884","0,055175167","36,63609565",1,,,,,0.0033059185,-0.013196314,-0.043458886,-0.018435858
8302,Manufacturing,USA,"30783,75423","0,767967244","0,198493427","0,041402833",3,"0,048","1,033298407","0,049598324","12,30812736",1,,,,,0.012438173,0.14027385,0.025484085,-0.08231848
8303,Retail,Europe,"41659,77729","0,927719113","0,035471322","0,091485171",3,"0,09","1,507367514","0,135663076","10,07609855",0,,,,,-0.0084182285,0.10297601,-0.00799248,0.0048558787
8304,Services,USA,"128605,4332","0,730935588","-0,362458607","0,282759717",2,"0,064","2,049266922","0,131153083","1,021824493",1,,,,,-0.010954468,0.17798069,0.0069975434,-0.02722118
8305,Finance,USA,"13747,16972","0,360895413","-0,829179522","0,466617025",1,"0,056","2,309922856","0,12935568","43,24238294",1,,,,,-0.019648166,0.13394971,-0.006538988,0.006791331
8306,Manufacturing,USA,"22198,98085","0,406718001","0,434385319","0,969602539",5,"0,048","0,163799921","0,007862396","196,0670741",0,,,,,0.004575163,0.12533967,-0.0010291543,-0.035750195
8307,Technology,Europe,"21218,31576","0,616106117","0,246005157","1,068710829",1,"0,12","0,855386903","0,102646428","316,9789355",1,,,,,0.011749184,0.031044198,-0.01762015,-0.020112101
8308,Energy,USA,"11467,16406","0,733956173","0,250933357","0,451852953",2,"0,04","1,024366555","0,040974662","69,19479138",1,,,,,0.006568646,0.060836878,-0.033438295,-0.013371434
8309,Manufacturing,USA,"18475,54354",0,"0,266363105","0,384593228",2,"0,048","0,34692047","0,016652183","17,27554239",1,,,,,0.014359013,0.08849825,-0.013766885,-0.021662384
8310,Energy,Europe,"26549,81972",0,"0,10226008","0,350491647",2,"0,05","0,415818712","0,020790936","510,2923583",1,,,,,0.011302393,0.07187614,-0.0053265737,-0.009833366
8311,Services,Europe,"12015,44377",1,"-0,408739569","0,064898287",2,"0,08","3,583322439","0,286665795","94,33789401",1,,,,,-0.0031993426,0.18507381,0.0017941603,0.008833744
8312,Energy,USA,"36619,27929","0,4908332","0,113364181","0,35406826",3,"0,04","0,634988424","0,025399537","397,7365225",1,,,,,0.0070464555,0.12933382,-0.0051658973,-0.0038188323
8313,Technology,USA,"98044,33572","0,214265285","0,003461861","1,196744667",3,"0,096","0,307144712","0,029485892","142,5324179",1,,,,,0.012145925,0.103911996,0.0101647535,0.007911019
8314,Finance,USA,"19532,09853","0,987454674","-0,393466046","0,586591074",2,"0,056","2,668062411","0,149411495","236,1563143",1,,,,,0.009842619,0.12014568,0.01587829,0.010273971
8315,Services,Europe,"46802,43063","0,993314281","-0,240854142","0,11732777",7,"0,08","0,651916807","0,052153345","10,10139248",1,,,,,-0.012627123,0.3472858,0.024178613,0.0187831
8316,Technology,Europe,"7313,617177",1,"0,119331681","1,625641806",7,"0,12","0,216070057","0,025928407","145,3093168",1,,,,,-0.019061098,0.31241637,0.024054907,0.02162201
8317,Manufacturing,USA,"29635,71996","0,633275646","0,146162554","0,041336535",2,"0,048","1,200913657","0,057643856","220,7686269",1,,,,,0.018913977,0.12026496,0.01716942,-0.016771942
8318,Retail,Europe,"46964,5975","0,359215576","0,080566879","0,456835162",5,"0,09","0,280786385","0,025270775","92,61030749",0,,,,,-0.005107172,0.22436918,-0.009633738,0.005097881
8319,Finance,Europe,"10512,24933",1,"-0,451142804","0,270072279",1,"0,07","4,554458594","0,318812102","13,80923805",1,,,,,0.0068211975,0.19501524,-0.0049725836,-0.0046219826
8320,Manufacturing,USA,"12683,36191","0,730907514","0,379942855","0,736979745",1,"0,048","1,049095688","0,050356593","11,15509447",1,,,,,0.02080734,0.140099,0.031985965,-0.033209372
8321,Manufacturing,Europe,"34453,44737","0,788915692","0,303712832","0,244466209",3,"0,06","0,867124774","0,052027486","221,6558515",1,,,,,0.01023273,0.2252055,0.00927941,-0.023844533
8322,Energy,LatAm,"7399,579585","0,346488627","0,232718038","0,187545128",3,"0,06","0,493240861","0,029594452","425,1120579",1,,,,,-3.5874546e-06,0.04871151,-0.004893761,-0.011751555
8323,Technology,LatAm,"15891,99054","0,622496386","0,098627952","0,349771146",0,"0,144","1,935239427","0,278674477","15,67078338",1,,,,,-0.024524437,0.1977659,0.017218467,0.0050661564
8324,Retail,Europe,"14403,10037",1,"0,049721696","0,284881321",9,"0,09","0,248537297","0,022368357","228,7614616",1,,,,,0.018060861,0.26399428,0.008702357,0.023575112
8325,Manufacturing,Europe,"30798,46099","0,956501533","-0,416874372","0,472959727",3,"0,06","2,044486807","0,122669208","158,1213326",1,,,,,0.004351197,0.29976305,0.01596466,0.037533425
8326,Energy,LatAm,"140536,8197","0,689163808","0,148221669","0,450639065",3,"0,06","0,786788751","0,047207325","237,389903",1,,,,,-0.018670673,0.08020139,-0.001808486,0.004506476
8327,Technology,LatAm,"13027,88718","0,509044512","0,04520102","0,929613241",2,"0,144","0,707200633","0,101836891","6,576690908",1,,,,,-0.02929539,0.06043132,-0.01976503,0.008009501
8328,Retail,Europe,"8426,788046","0,313114262","-0,000666676","0,44618721",3,"0,09","0,520609241","0,046854832","684,1631986",1,,,,,-0.011807697,0.31502485,0.010857993,0.053289942
8329,Manufacturing,Europe,"27677,42899","0,448814658","-0,044128751","0,12082328",2,"0,06","1,058591339","0,06351548","89,38106746",0,,,,,-0.0034954026,0.25950435,-0.0023145499,0.04104396
8330,Finance,LatAm,"22890,93532","0,570583026","-0,166175295","0,512382597",8,"0,084","0,195119817","0,016390065","285,9616665",0,,,,,-0.02669456,0.12337035,-0.012919628,-0.008952424
8331,Retail,Europe,"22560,24145","0,892319946","0,088617386","0,438308228",1,"0,09","2,076551155","0,186889604","57,45926517",1,,,,,0.01972655,0.18623249,-0.007866431,0.02191136
8332,Technology,USA,"43461,98632",0,"0,247867113","0,175034739",3,"0,096","0,290722963","0,027909404","105,1194131",1,,,,,0.004185004,0.06873507,0.013378904,-0.0060077608
8333,Technology,USA,"31521,87294","0,775132103","0,110877464","1,227708368",3,"0,096","0,630001239","0,060480119","395,4896055",1,,,,,0.03464629,0.09015442,0.046877984,0.029679932
8334,Manufacturing,Europe,"21340,14314","0,981069974","-0,204743996","0,549478014",2,"0,06","2,229126821","0,133747609","73,99258512",0,,,,,0.046177033,0.09241035,-0.03066367,0.0005941093
8335,Finance,Europe,"35473,16618",1,"-0,931726305","0,344951233",2,"0,07","5,255371459","0,367876002","6,240972393",1,,,,,0.02275605,0.10940346,-0.005783629,-0.011557028
8336,Finance,LatAm,"17698,59999","0,789924478","-0,975683988","0,34790583",4,"0,084","2,195956665","0,18446036","11,44856055",1,,,,,0.0016722698,0.14008978,0.030844588,-0.007812709
8337,Energy,USA,"15610,78394","0,201245053","0,214409851","0,034427529",2,"0,04","0,588748586","0,023549943","1287,852724",1,,,,,-0.0023366287,0.06393636,0.00684004,0.01791922
8338,Retail,LatAm,"26936,92812","0,505630628","0,018308932","0,98872869",3,"0,108","0,519843573","0,056143106","31,6230889",1,,,,,0.009310668,0.095610596,0.017412182,-0.0018710122
8339,Finance,Europe,"68798,54096","0,567582351","-0,204753314","0,517586691",3,"0,07","0,902427879","0,063169951","191,1235757",1,,,,,-0.00066639856,0.17239143,0.029876523,-0.0024265721
8340,Finance,Europe,"135588,8871",1,"-0,085093975","0,123103131",2,"0,07","2,518195086","0,176273656","47,86488471",1,,,,,-0.026044736,0.24325322,0.028506864,-0.00233116
8341,Energy,LatAm,"46777,01101","0,499360393","0,148209966","0,201037641",0,"0,06","1,649235428","0,098954126","130,1213169",1,,,,,-0.0053324755,0.05310271,0.010555125,-0.0009427443
8342,Finance,LatAm,"17006,43347","0,457266407","-0,714666148","0,142558778",4,"0,084","1,138015971","0,095593342","91,82450392",1,,,,,-0.008241601,0.1612,0.020272627,-0.00011572242
8343,Energy,Europe,"14417,65767",1,"0,058678539","0,256956338",2,"0,05","2,039782719","0,101989136","54,73773348",0,,,,,0.020287855,0.19215052,0.047958676,0.0018174723
8344,Retail,Europe,"28332,19537","0,668075981","0,035340024","0,311569311",6,"0,09","0,371944471","0,033475002","136,8937595",1,,,,,0.028171994,0.17234437,0.03938662,0.007874154
8345,Retail,Europe,"20779,62345","0,676656784","0,068643849","0,155601303",4,"0,09","0,717875356","0,064608782","176,0709663",1,,,,,0.010054947,0.20334567,0.0031254878,0.031264983
8346,Technology,USA,"22013,65169","0,274646397","0,237609568","0,676979855",3,"0,096","0,345027933","0,033122682","1054,901065",1,,,,,0.014060369,0.106920704,0.036396485,0.025550537
8347,Finance,Europe,"32524,71209",0,"0,177929086","0,381290243",3,"0,07","0,281232315","0,019686262","325,8516242",1,,,,,-0.00091695227,0.13956377,0.0282863,0.034583144
8348,Finance,LatAm,"13628,57964","0,455959789","0,378186373","0,639371414",4,"0,084","0,297026952","0,024950264","118,3006235",1,,,,,-0.006194206,0.08881982,0.039753668,0.015599556
8349,Retail,Europe,"10509,06613",1,"0,005485349","0,388214474",2,"0,09","2,014573306","0,181311598","9,184798299",1,,,,,-0.008679815,0.18285535,0.020647839,0.034364775
8350,Retail,USA,"26287,96291","0,125871726","0,179577491","0,285727429",1,"0,072","0,648149683","0,046666777","76,27137031",1,,,,,-0.000348147,0.2382631,0.021750208,0.00772094
8351,Retail,USA,"32441,32889",1,"0,072923515","0,328449607",3,"0,072","1,437422647","0,103494431","29,68460396",1,,,,,-0.02039338,0.29803696,0.007815101,-0.0418491
8352,Manufacturing,USA,"10887,70807","0,390419294","0,86097514","0,905460732",3,"0,048","0,196306795","0,009422726","2282,279",1,,,,,0.008596709,0.20661394,-0.022062305,-0.04148918
8353,Services,LatAm,"48410,05401","0,509717184","0,761988698","0,48472927",5,"0,096","0,175559448","0,016853707","186,7508074",1,,,,,-0.018368063,0.18610509,0.048218578,0.019584723
8354,Technology,Europe,"13168,06548","0,394124869","0,204120666","1,58358495",2,"0,12","0,366145004","0,0439374","273,272877",0,,,,,0.015802499,0.2200633,0.021786299,0.017787337
8355,Energy,Europe,"23551,13301","0,86249877","0,18217329","0,126987972",2,"0,05","1,565305291","0,078265265","142,5674576",1,,,,,0.06385079,0.23437868,0.032659408,0.013366297
8356,Services,LatAm,"4086,513228","0,577433997","0,091078655","0,084845477",4,"0,096","0,626660471","0,060159405","2,15389423",0,,,,,0.016134858,0.053987656,0.041426223,0.005506173
8357,Technology,LatAm,"5999,023578",1,"0,218197192","0,722060575",2,"0,144","1,378192034","0,198459653","2,949372355",1,,,,,0.037002582,0.1190894,0.0022058869,-0.024115112
8358,Technology,Europe,"43010,27959","0,871663687","0,1393309","0,67006311",1,"0,12","1,70426354","0,204511625","25,79062832",1,,,,,0.030520512,0.17489702,-0.008195702,-0.0069435313
8359,Retail,LatAm,"20671,99651","0,537288422","-0,047120524","0,29848802",4,"0,108","0,60884543","0,065755306","158,2413658",1,,,,,-0.021709735,0.24971496,0.0056519257,-0.051430993
8360,Manufacturing,Europe,"12459,47222",1,"-0,205178827","0,162405844",1,"0,06","3,758334494","0,22550007","10,32567031",1,,,,,0.02583434,0.26079726,0.011074235,0.010541797
8361,Services,Europe,"69145,60748",0,"0,982586966","0,51462028",3,"0,08","0,11766695","0,009413356","90,96570953",0,,,,,0.03503377,0.15341823,0.0044769896,-0.011598527
8362,Energy,Europe,"6844,617803",0,"0,187999767","0,635786132",2,"0,05","0,330915298","0,016545765","124,8102313",1,,,,,0.026775312,0.15808176,-0.03510939,-0.0023122653
8363,Energy,USA,"62378,53786","0,481022678","-0,007175664","0,331708819",1,"0,04","1,300638466","0,052025539","102,6591132",1,,,,,0.010536379,0.1766067,-0.019413657,-0.005498342
8364,Retail,Europe,"30072,79513","0,332111414","0,049207925","0,530490978",1,"0,09","0,890220323","0,080119829","108,9257486",1,,,,,-0.0045723747,0.1838881,-0.007198413,0.008116737
8365,Retail,USA,"143063,6139","0,476645797","-0,363829235","0,485195859",0,"0,072","2,307581486","0,166145867","90,60584772",0,,,,,0.008736296,0.11133084,-0.000469964,-0.031486128
8366,Energy,USA,"6470,235571","0,496525219","0,095442866","0,298843709",2,"0,04","0,904767846","0,036190714","316,8338028",1,,,,,0.009543683,0.11357935,-0.007815709,-0.07195876
8367,Services,USA,"65212,36967","0,452079749","0,438936198","0,403366012",4,"0,064","0,312703575","0,020013029","122,7024067",1,,,,,0.007374918,0.12089496,-0.025191616,-0.04273679
8368,Technology,Europe,"33055,20575","0,015780597","0,276783559","0,662410622",5,"0,12","0,12439193","0,014927032","758,1516353",1,,,,,0.00834141,0.14983681,0.011394185,0.02233065
8369,Technology,LatAm,"68294,17309","0,668437289","0,19767252","0,691900171",5,"0,144","0,353113172","0,050848297","190,5666584",0,,,,,-0.0019167047,0.17245217,0.0095360605,-0.0012926161
8370,Manufacturing,Europe,"13025,99454","0,917174365","-0,722317681","0,412997758",2,"0,06","3,638532168","0,21831193","22,13451278",1,,,,,0.007347228,0.24547936,0.011887771,0.019486941
8371,Energy,Europe,"96052,77517","0,377201623","0,115569226","0,763944707",4,"0,05","0,322471943","0,016123597","138,6139093",1,,,,,-0.0078627225,0.18933004,-0.015431404,-0.022485
8372,Energy,USA,"24356,18894","0,932512251","0,175115012","0,324621564",4,"0,04","0,870526205","0,034821048","760,0170768",1,,,,,-0.015490295,0.14233522,-0.009681433,0.008179359
8373,Finance,USA,"18149,45002",1,"-0,34415634","0,213906392",2,"0,056","3,118035464","0,174609986","48,74090034",1,,,,,-0.018164026,0.13842353,0.033441853,0.010318883
8374,Manufacturing,Europe,"133906,3944","0,868574062","-0,686290943","0,094870436",2,"0,06","3,82560574","0,229536344","157,7902935",1,,,,,-0.015063865,0.21045746,-0.018543944,0.022712655
8375,Manufacturing,USA,"14880,26967",0,"0,006001859","0,213279266",3,"0,048","0,363258168","0,017436392","1112,561834",1,,,,,-0.0025013313,0.2310194,0.006718452,0.015269183
8376,Finance,Europe,"35153,32001",0,"0,132873459","0,425567776",4,"0,07","0,213171697","0,014922019","1905,914498",1,,,,,-0.01332962,0.22778922,-0.0026435643,0.0168356
8377,Services,USA,"6020,355111","0,97111504","-0,598733258","0,328882276",3,"0,064","2,693831904","0,172405242","127,2583413",1,,,,,-0.0022542235,0.18046798,0.0039586583,0.004003048
8378,Energy,Europe,"18300,22023","0,290947216","0,101726338","0,136027888",3,"0,05","0,530826816","0,026541341","921,345824",1,,,,,-0.022482006,0.20345677,-0.0012945812,0.018329911
8379,Finance,LatAm,"15980,75508","0,378070312","-0,650814832","0,426851217",2,"0,084","1,498545081","0,125877787","111,9362642",1,,,,,-0.0055766106,0.09896761,0.0007991018,-0.009190328
8380,Finance,Europe,"20592,56059","0,353947892","0,631155214","0,369385985",4,"0,07","0,226519019","0,015856331","526,3206239",1,,,,,-0.016787713,0.07266677,0.009769707,0.00899341
8381,Finance,LatAm,"40765,57767","0,612904868","-0,470303329","0,20193798",2,"0,084","1,991108743","0,167253134","40,26834858",1,,,,,-0.013567431,0.023068462,0.019340564,-0.0022410005
8382,Services,LatAm,"33376,86163","0,242186173","-0,422634628","0,406837621",5,"0,096","0,399514618","0,038353403","103,9553708",1,,,,,-0.01845258,0.06055938,0.023441818,0.0037297755
8383,Retail,Europe,"11308,4147","0,569160688","-0,022246315","0,425272214",3,"0,09","0,789268462","0,071034162","77,2579312",1,,,,,0.0021638144,0.09881841,-0.011856265,-0.035375975
8384,Services,USA,"125041,8233","0,124858606","-0,203817435","0,595132632",2,"0,064","0,602624514","0,038567969","294,12953",1,,,,,-0.02056601,0.08624003,0.025536444,0.012887575
8385,Technology,USA,"30718,50669","0,903801981","-0,340669238","0,610724811",2,"0,096","2,205622547","0,211739764","1,677200299",1,,,,,-0.005751388,0.052984975,-0.005650397,-0.008062825
8386,Services,USA,"15084,92923",0,"0,445880858","0,602834719",6,"0,064","0,078292911","0,005010746","1182,815602",1,,,,,-0.021186749,0.084371075,0.0047877273,0.0031420812
8387,Manufacturing,USA,"8838,123049","0,142395105","0,521497737","0,441883389",2,"0,048","0,323406001","0,015523488","2149,393653",1,,,,,-0.016444,0.19258323,0.01225152,0.0060132965
8388,Services,USA,"27884,21687","0,327271909","-0,007862289","0,416307651",2,"0,064","0,733899139","0,046969545","144,2236359",1,,,,,-0.033105277,0.14169586,0.008130384,0.0021022856
8389,Manufacturing,USA,"21758,3257","0,755015752","0,632742407","0,242378616",6,"0,048","0,241373902","0,011585947","537,830393",1,,,,,-0.030064477,0.147031,0.003841225,0.0015013814
