Firm_ID,Sector,Region,Size,Leverage,Profit_Margin,RD_Intensity,Org_Complexity,base_hazard,cov_effect,hazard,Event_Time,Status,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
9848,Retail,USA,"23973,85804","0,438528892","-0,001109431","0,567053412",3,"0,072","0,591777869","0,042608007","224,9324018",1,,,,
9849,Technology,USA,"24662,42511","0,669376868","0,157177145","1,558342648",1,"0,096","0,792721619","0,076101275","380,2254016",1,,,,
9850,Services,USA,"12403,66897","0,656348201","-0,214462713","0,623074876",3,"0,064","0,98752603","0,063201666","24,90838207",1,,,,
9851,Manufacturing,LatAm,"13028,90283","0,944363456","0,371903869","0,097518616",2,"0,072","1,485694006","0,106969968","29,40605654",1,,,,
9852,Manufacturing,Europe,"17691,98827","0,903913269","-0,160467689","0,35958656",6,"0,06","0,629105891","0,037746353","53,57057009",1,,,,
9853,Energy,USA,"22758,7612","0,619540199","0,166590941","0,541152819",4,"0,04","0,492698895","0,019707956","383,2824683",1,,,,
9854,Manufacturing,USA,"17170,22932","0,118505285","0,664413507","0,251668357",1,"0,048","0,401523283","0,019273118","286,3106266",1,,,,
9855,Energy,LatAm,"7443,213952","0,618105919","0,044236652","0,688923742",6,"0,06","0,283217636","0,016993058","153,188214",1,,,,
9856,Technology,LatAm,"20210,81439","0,775484455","0,187500257","0,533361759",7,"0,144","0,248837687","0,035832627","163,0845147",1,,,,
9857,Retail,USA,"21852,06452","0,977286481","0,037613985","0,652745966",2,"0,072","1,651927443","0,118938776","52,7687458",1,,,,
9858,Retail,Europe,"34662,48089","0,229866422","0,057278113","0,145992408",3,"0,09","0,503851002","0,04534659","162,7100301",1,,,,
9859,Finance,LatAm,"21247,46194","0,60019132","-0,055858968","0,573742596",1,"0,084","1,44668488","0,12152153","30,83856185",1,,,,
9860,Energy,USA,"42373,39084",0,"0,10487964","0,019618416",2,"0,04","0,489344349","0,019573774","6,769476136",1,,,,
9861,Technology,LatAm,"13330,87464","0,426347269","0,190567452","1,504577997",4,"0,144","0,222387139","0,032023748","26,41868485",1,,,,
9862,Retail,LatAm,"56297,56365","0,847620673","0,033670964","0,429866432",1,"0,108","2,06024896","0,222506888","25,83912139",1,,,,
9863,Manufacturing,USA,"43993,96007",1,"-0,032279151","0,568448239",3,"0,048","1,416310189","0,067982889","45,65767822",1,,,,
9864,Energy,Europe,"76094,12733","0,76726489","0,09378158","0,807602404",5,"0,05","0,428833972","0,021441699","158,245209",1,,,,
9865,Services,Europe,"101321,6499","0,653933149","0,402136154","0,57330153",1,"0,08","0,992143826","0,079371506","108,8449119",0,,,,
9866,Energy,LatAm,"15379,00117","0,750225694","0,115490062","0,175672682",7,"0,06","0,307897648","0,018473859","315,6134403",1,,,,
9867,Technology,Europe,"11589,38566","0,346721456","0,101950884","0,694493615",1,"0,12","0,795236672","0,095428401","110,9168382",1,,,,
9868,Services,USA,"14941,51838","0,681635231","-0,078579551","0,379426966",2,"0,064","1,365224541","0,087374371","146,8156349",0,,,,
9869,Finance,LatAm,"47767,78647","0,77636604","0,507385255","0,174075105",2,"0,084","0,970568063","0,081527717","228,071906",1,,,,
9870,Finance,USA,"6378,767359","0,689663468","-0,448857171","0,100883102",3,"0,056","1,703884802","0,095417549","253,3429578",0,,,,
9871,Retail,Europe,"10957,99147","0,401957848","0,013960915","1,243389953",1,"0,09","0,716971549","0,064527439","0,438043732",0,,,,
9872,Technology,Europe,"20396,19766",1,"0,251838099","0,139827815",1,"0,12","2,406679492","0,288801539","11,82348653",1,,,,
9873,Finance,LatAm,"23939,67909","0,594512236","-0,271074477","0,210338251",1,"0,084","2,133307742","0,17919785","20,22116996",0,,,,
9874,Manufacturing,LatAm,"18281,82669","0,586546406","-0,329380017","0,242658124",1,"0,072","2,198709426","0,158307079","180,6903068",1,,,,
9875,Retail,Europe,"9431,94826",1,"0,060833409","0,151055336",2,"0,09","2,146071417","0,193146428","117,3594685",1,,,,
9876,Technology,USA,"192113,8198","0,280692023","0,041453492","1,125787022",2,"0,096","0,456891667","0,0438616","19,22487084",1,,,,
9877,Technology,USA,"12633,86342",1,"-0,252618118","0,777359994",3,"0,096","1,590324559","0,152671158","18,43893596",1,,,,
9878,Energy,Europe,"15585,43577","0,656525345","0,171867643","0,121901319",3,"0,05","0,862404997","0,04312025","107,5490045",1,,,,
9879,Manufacturing,Europe,"12588,05892","0,833413935","-0,266357589","0,412383862",0,"0,06","3,707235906","0,222434154","8,290248123",0,,,,
9880,Manufacturing,LatAm,"20902,68835",1,"0,060300341","0,443675305",5,"0,072","0,754169607","0,054300212","1,026880298",1,,,,
9881,Technology,LatAm,"26826,64918","0,189052556","0,123241241","0,651464828",1,"0,144","0,627887153","0,09041575","249,1581444",1,,,,
9882,Technology,Europe,"12384,77963","0,620402971","-0,033601567","0,602907228",3,"0,12","0,788795965","0,094655516","351,9316894",1,,,,
9883,Technology,Europe,"28175,22034","0,311538438","0,114361372","0,240420408",3,"0,12","0,513110571","0,061573269","218,8740572",1,,,,
9884,Retail,USA,"28813,43568",1,"0,044764989","0,542669545",2,"0,072","1,793018008","0,129097297","1,355639531",1,,,,
9885,Technology,LatAm,"46969,09568",1,"0,264012879","1,729350813",4,"0,144","0,436621634","0,062873515","236,3580774",1,,,,
9886,Services,LatAm,"64782,80876","0,881418242","0,477387574","0,590421588",3,"0,096","0,704356257","0,067618201","83,52009658",0,,,,
9887,Technology,USA,"5789,172246","0,772934819","0,177617103","0,878460035",4,"0,096","0,518173634","0,049744669","201,6490127",1,,,,
9888,Services,Europe,"8348,000006","0,582579003","0,057720552","0,11848895",5,"0,08","0,475638807","0,038051105","462,4991041",1,,,,
9889,Retail,Europe,"43071,43259","0,883360638","0,013059542","0,251686188",2,"0,09","1,797035426","0,161733188","12,1462357",1,,,,
9890,Technology,USA,"11176,61463","0,649862264","0,181505567","0,106288332",2,"0,096","1,150439063","0,11044215","36,73546203",1,,,,
9891,Finance,Europe,"69645,09708",0,"1,358931408","0,028577616",2,"0,07","0,139008497","0,009730595","2274,760904",1,,,,
9892,Services,LatAm,"19530,88957","0,260632967","-0,311786569","0,56094721",2,"0,096","0,837162079","0,08036756","158,4908455",0,,,,
9893,Energy,USA,"31494,81112","0,857366368","0,172246111","0,653153891",2,"0,04","1,205900385","0,048236015","45,10850098",1,,,,
9894,Services,USA,"53062,16123",0,"0,632802253","0,506394114",5,"0,064","0,091997","0,005887808","543,1380187",0,,,,
9895,Energy,Europe,"11302,69824","0,207674859","0,136375432","0,502197166",3,"0,05","0,376829772","0,018841489","177,2234268",1,,,,
9896,Technology,LatAm,"12016,81577","0,661927919","0,048830161","0,231103234",5,"0,144","0,510946751","0,073576332","694,3174905",1,,,,
9897,Manufacturing,USA,"22098,576",1,"-0,967326772","0,326475761",5,"0,048","2,234659555","0,107263659","28,07308231",1,,,,
9898,Energy,LatAm,"28936,58708","0,337511961","0,245179628","0,733028863",2,"0,06","0,49389807","0,029633884","109,4419821",1,,,,
9899,Technology,USA,"39613,23259","0,049397915","0,133705849","0,75567545",2,"0,096","0,354358311","0,034018398","1111,813098",0,,,,
9900,Services,USA,"38503,39613","0,817801102","-0,027321127","0,280470773",3,"0,064","1,238359343","0,079254998","130,1299752",1,,,,
9901,Finance,LatAm,"22987,08888","0,826013132","-0,123433296","0,371066022",6,"0,084","0,536290109","0,045048369","230,619895",1,,,,
9902,Energy,USA,"16544,75726","0,928435825","-0,017467265","0,286373608",3,"0,04","1,443302945","0,057732118","45,22851311",1,,,,
9903,Services,LatAm,"10921,80892","0,496833212","-0,360333888","0,220929456",4,"0,096","0,814744246","0,078215448","43,7953884",1,,,,
9904,Manufacturing,USA,"34803,81219","0,278966442","0,152477563","0,430421277",3,"0,048","0,427740516","0,020531545","155,2497208",1,,,,
9905,Retail,Europe,"13971,96095",1,"-0,004526716","0,308682038",1,"0,09","2,858181825","0,257236364","50,01372893",0,,,,
9906,Finance,Europe,"89531,04933","0,365334403","0,774340417","0,426652974",1,"0,07","0,477273633","0,033409154","1339,705728",1,,,,
9907,Retail,LatAm,"24370,91121","0,600942355","0,050251089","0,32480666",2,"0,108","1,09281738","0,118024277","91,63138304",1,,,,
9908,Retail,Europe,"37943,88813","0,225434311","0,106415683","0,485781233",7,"0,09","0,121098038","0,010898823","5686,314756",0,,,,
9909,Technology,USA,"29946,60209",0,"0,01103753","1,127584495",4,"0,096","0,169512302","0,016273181","663,2208821",1,,,,
9910,Energy,LatAm,"23815,75075","0,982779327","-0,023292743","0,559565248",1,"0,06","2,503473354","0,150208401","89,93970479",1,,,,
9911,Energy,Europe,"15202,60501","0,482514235","0,137805013","0,134376024",5,"0,05","0,374852872","0,018742644","827,0682197",1,,,,
9912,Energy,Europe,"51358,91232","0,485465189","0,05976036","0,513634628",3,"0,05","0,61361972","0,030680986","606,8191838",1,,,,
9913,Technology,LatAm,"45675,80904","0,801825076","0,078440426","0,77503995",9,"0,144","0,140405195","0,020218348","270,2079262",1,,,,
9914,Energy,LatAm,"7304,130434","0,739002532","0,216135111","0,438638635",2,"0,06","1,075783647","0,064547019","48,62431282",0,,,,
9915,Energy,USA,"5346,968924","0,805984918","0,265207518","0,464228091",7,"0,04","0,249488069","0,009979523","540,2271751",1,,,,
9916,Services,LatAm,"5194,58677","0,297368683","-0,140817554","0,615243622",3,"0,096","0,537540468","0,051603885","33,23122529",1,,,,
9917,Manufacturing,Europe,"22222,46521",1,"-0,025214073","0,887701403",2,"0,06","1,618279214","0,097096753","28,83867898",0,,,,
9918,Finance,USA,"39590,88406",0,"1,15567361","0,303455269",1,"0,056","0,200407749","0,011222834","517,4531033",1,,,,
9919,Finance,Europe,"7632,910004","0,249272567","-0,111251517","0,498204787",4,"0,07","0,381386484","0,026697054","31,98778678",1,,,,
9920,Technology,LatAm,"22134,44349","0,608039176","0,162687022","0,828678205",3,"0,144","0,568378698","0,081846533","9,593888474",0,,,,
9921,Technology,USA,"27881,03973","0,69168025","0,137511504","0,223994021",2,"0,096","1,206847829","0,115857392","144,1410993",1,,,,
9922,Manufacturing,Europe,"27292,94383","0,274201629","-0,055718378","0,079810583",3,"0,06","0,623202066","0,037392124","4,03536074",1,,,,
9923,Energy,USA,"21293,13916",1,"0,092934321","0,815936298",3,"0,04","1,104173984","0,044166959","99,8376361",1,,,,
9924,Services,LatAm,"105633,1706","0,38711922","-0,006823061","0,286664146",4,"0,096","0,469620583","0,045083576","59,87050513",1,,,,
9925,Retail,LatAm,"14769,40912","0,597442721","0,083846016","0,396844844",9,"0,108","0,124169917","0,013410351","2092,758481",1,,,,
9926,Services,LatAm,"10991,40646","0,481631248","0,71137229","0,81007878",3,"0,096","0,274181548","0,026321429","29,05625493",1,,,,
9927,Manufacturing,LatAm,"25496,39008","0,600414097","0,260034989","0,246564309",2,"0,072","0,920630978","0,06628543","117,275703",1,,,,
9928,Finance,USA,"59978,07342","0,410381333","0,325496221","0,415051392",2,"0,056","0,596038559","0,033378159","257,7001591",1,,,,
9929,Retail,LatAm,"87791,62259","0,610480817","-0,020437907","0,210462332",3,"0,108","0,933259451","0,100792021","100,0457986",0,,,,
9930,Retail,Europe,"17878,09349","0,97627784","0,148975931","0,52352792",0,"0,09","2,86817767","0,25813599","45,08022682",1,,,,
9931,Finance,USA,"18824,07854","0,773548455","0,065907076","0,360214037",3,"0,056","1,014411446","0,056807041","118,209268",1,,,,
9932,Retail,Europe,"41623,47446",0,"0,021285686","0,46249341",4,"0,09","0,233977016","0,021057931","217,2841293",1,,,,
9933,Technology,USA,"16645,81542","0,415891301","-0,322088037","0,255918822",6,"0,096","0,374548334","0,03595664","270,7775518",1,,,,
9934,Technology,USA,"32034,01246","0,660596879","0,31039334","0,262498495",1,"0,096","1,283066263","0,123174361","201,8537421",0,,,,
9935,Technology,Europe,"21903,18005",0,"0,222596204","0,521320279",1,"0,12","0,456915712","0,054829885","139,6808296",0,,,,
9936,Finance,USA,"22356,13365",0,"0,455634059","0,197008752",2,"0,056","0,315329097","0,017658429","857,80428",1,,,,
9937,Finance,USA,"15474,75033","0,561870991","0,475313153","1,357136982",3,"0,056","0,297876843","0,016681103","162,6121653",1,,,,
9938,Finance,Europe,"95124,08074","0,459342377","0,361798452","0,181370674",3,"0,07","0,515060853","0,03605426","405,8067968",1,,,,
9939,Energy,USA,"18235,77621",1,"0,141480302","0,06179367",1,"0,04","2,794415225","0,111776609","187,980809",1,,,,
9940,Manufacturing,LatAm,"28836,47103","0,611483183","0,444455937","0,268274009",5,"0,072","0,313057573","0,022540145","46,05939944",0,,,,
9941,Finance,Europe,"33624,92466","0,557935506","-0,450351661","0,297240487",3,"0,07","1,269514668","0,088866027","227,4203103",1,,,,
9942,Technology,Europe,"18978,83371","0,392521876","0,181898258","1,200316874",8,"0,12","0,074774835","0,00897298","1096,382005",1,,,,
9943,Finance,Europe,"20273,12549",1,"-0,599043054","0,402894044",7,"0,07","0,816764915","0,057173544","124,1063575",1,,,,
9944,Technology,LatAm,"5678,499918","0,538132654","0,264398162","0,194863525",0,"0,144","1,561066211","0,224793534","44,32882663",0,,,,
9945,Finance,LatAm,"6525,316161","0,667822371","0,051194917","0,046055732",4,"0,084","0,761481633","0,063964457","76,17194461",1,,,,
9946,Manufacturing,LatAm,"259720,9414","0,781628725","1,213596187","0,152829456",2,"0,072","0,487937562","0,035131504","32,70739782",1,,,,
9947,Energy,LatAm,"51524,59653","0,8687192","0,216249357","0,37468591",2,"0,06","1,349165816","0,080949949","9,433475332",0,,,,
9948,Services,Europe,"30243,29873","0,89568286","-0,481413856","0,371734646",1,"0,08","3,815496585","0,305239727","10,19539236",1,,,,
9949,Finance,Europe,"14695,4257","0,258781437","0,422143756","0,183548859",2,"0,07","0,483963383","0,033877437","268,3096234",1,,,,
9950,Services,Europe,"10152,42833","0,559387516","-0,40097501","0,063527785",1,"0,08","2,480083903","0,198406712","18,11577454",1,,,,
9951,Manufacturing,LatAm,"28374,0531","0,477428473","-0,026508708","0,271973814",4,"0,072","0,552481412","0,039778662","158,1435219",1,,,,
9952,Retail,USA,"14909,93013",0,"0,096868323","1,041578973",4,"0,072","0,162405691","0,01169321","1539,563376",0,,,,
9953,Retail,USA,"89316,08518","0,327184705","0,078643021","0,365249769",1,"0,072","0,931936268","0,067099411","7,186079447",1,,,,
9954,Technology,Europe,"20574,21456","0,208768296","0,323587758","0,311323934",1,"0,12","0,627446242","0,075293549","45,22967331",0,,,,
9955,Finance,USA,"12663,09201","0,250424086","-0,351594324","0,417720176",1,"0,056","1,244047735","0,069666673","113,8937155",1,,,,
9956,Technology,Europe,"72761,03123",0,"0,154269015","0,649001949",0,"0,12","0,61954497","0,074345396","11,68949545",1,,,,
9957,Technology,LatAm,"14084,69309","0,543572881","0,149481931","1,620321204",3,"0,144","0,351943998","0,050679936","166,6444288",1,,,,
9958,Energy,Europe,"21715,87025","0,760512175","0,084050359","0,218315864",3,"0,05","1,048709091","0,052435455","59,38646252",1,,,,
9959,Technology,USA,"57898,42232","0,976990966","0,141249998","0,959555117",1,"0,096","1,723675436","0,165472842","26,75072421",1,,,,
9960,Manufacturing,Europe,"2392,094771","0,339042624","0,010256419","0,900255885",1,"0,06","0,777384324","0,046643059","67,95833467",0,,,,
9961,Energy,LatAm,"32811,93937","0,444966253","0,009341976","0,571317867",0,"0,06","1,451283693","0,087077022","62,18351209",1,,,,
9962,Technology,USA,"51043,66453",0,"0,103713808","0,604065596",6,"0,096","0,110168242","0,010576151","766,6188674",1,,,,
9963,Retail,Europe,"14341,45286",1,"0,040611371","0,15400747",2,"0,09","2,186681054","0,196801295","62,67074035",1,,,,
9964,Retail,Europe,"50867,50568","0,670049088","0,047730267","0,575414599",1,"0,09","1,44720783","0,130248705","57,84967493",1,,,,
9965,Manufacturing,USA,"6434,286378","0,634061174","0,270024778","0,394573539",0,"0,048","1,62219507","0,077865363","54,93128763",1,,,,
9966,Retail,Europe,"31196,82834",0,"0,047971548","0,350216168",2,"0,09","0,439077374","0,039516964","318,0526376",1,,,,
9967,Retail,Europe,"19882,72161",0,"0,0768147","0,326455886",3,"0,09","0,319805384","0,028782485","10,46506373",1,,,,
9968,Finance,USA,"46376,93409",0,"0,292681631","0,975946361",4,"0,056","0,137978858","0,007726816","666,2686549",1,,,,
9969,Services,Europe,"52521,68371",0,"0,897236724","0,185457376",1,"0,08","0,275280304","0,022022424","72,17168863",1,,,,
9970,Manufacturing,Europe,"23063,22182","0,002143092","0,85414192","0,53885046",1,"0,06","0,241628825","0,014497729","933,1756288",0,,,,
9971,Manufacturing,LatAm,"9772,343028","0,700318981","-0,572316347","0,625478448",4,"0,072","1,116340132","0,08037649","78,25325556",1,,,,
9972,Energy,Europe,"3550,61101",1,"0,202084756","0,157030665",2,"0,05","1,857812856","0,092890643","227,6562557",1,,,,
9973,Technology,USA,"12850,84934",1,"0,159090287","0,549206306",3,"0,096","1,180935074","0,113369767","118,1078206",0,,,,
9974,Services,LatAm,"12889,75188","0,614781138","0,714672492","0,663098626",5,"0,096","0,197098811","0,018921486","117,4637588",1,,,,
9975,Retail,LatAm,"10846,61512","0,639342211","0,024498699","0,093028358",5,"0,108","0,542265491","0,058564673","61,97332232",1,,,,
9976,Retail,USA,"88912,8638","0,180252964","0,085664039","0,083096396",1,"0,072","0,854846985","0,061548983","328,4558395",1,,,,
9977,Services,USA,"109311,7736",0,"0,032724384","0,184053117",2,"0,064","0,484445209","0,031004493","481,6854151",1,,,,
9978,Retail,USA,"67662,21711","0,397379509","0,047680533","0,133895895",5,"0,072","0,361114854","0,026000269","183,5904667",1,,,,
9979,Services,LatAm,"39639,27009","0,930034838","0,165563723","0,566934311",4,"0,096","0,775708385","0,074468005","449,2885124",1,,,,
9980,Technology,LatAm,"12995,17908","0,684887283","0,315760309","1,185228142",2,"0,144","0,618138056","0,08901188","129,9198958",0,,,,
9981,Manufacturing,USA,"74974,77847","0,172270039","-0,014225157","1,799228297",0,"0,048","0,534200559","0,025641627","201,3939513",1,,,,
9982,Finance,Europe,"8129,381382","0,700308598","0,176561391","0,064999591",2,"0,07","1,273032323","0,089112263","229,7701268",1,,,,
9983,Services,USA,"6803,291269",1,"-1,308717687","0,674335451",6,"0,064","1,957268661","0,125265194","208,0666295",1,,,,
9984,Services,LatAm,"10016,53699","0,528968033","0,044841514","1,01220104",7,"0,096","0,156063862","0,014982131","462,904035",1,,,,
9985,Manufacturing,LatAm,"22875,44171","0,644596504","0,189018468","0,228935487",7,"0,072","0,237736715","0,017117044","50,57216804",0,,,,
